episode_id,begin_utc,end_utc,states,n_events,n_lsr,fatalities,injuries,damage_usd,n_counties,county_fips,min_lat,min_lon,max_lat,max_lon,max_roll_6h_mm,max_roll_12h_mm,max_roll_24h_mm,max_roll_72h_mm,max_ari_years,max_ari_duration,mrms_product
171426,2022-06-30 00,2022-06-30 02,AZ,1,1,0,0,0,1,04025,34.7,-112.14,34.83,-112.03,,,,,,,
171875,2022-06-30 01,2022-06-30 02,GA,1,1,0,0,0,1,13097,33.620000000000005,-84.86,33.73,-84.75,,,,,,,
171772,2022-06-30 10,2022-06-30 11,MS,2,2,0,0,0,1,28047,30.47,-89.23,30.61,-89.06,,,,,,,
171743,2022-06-30 15,2022-06-30 17,AL,1,1,0,0,0,1,01003,30.529999999999998,-87.95,30.64,-87.84,,,,,,,
171744,2022-06-30 16,2022-06-30 18,FL,2,2,0,0,0,2,12033;12113,30.31,-87.26,30.470000000000002,-87.16,,,,,,,
169275,2022-06-30 21,2022-06-30 22,MS,1,1,0,0,1000,1,28037,31.41,-90.95,31.53,-90.83,,,,,,,
169293,2022-06-30 22,2022-06-30 22,NM,2,2,0,0,150000,1,35033,35.970000000000006,-105.49,36.169999999999995,-105.32000000000001,,,,,,,
171716,2022-07-01 01,2022-07-01 02,AZ,1,1,0,0,0,1,04007,33.330000000000005,-110.83,33.44,-110.72,,,,,,,
171560,2022-07-01 06,2022-07-01 06,AZ,1,1,0,0,0,1,04019,31.62,-111.5,31.81,-111.38000000000001,,,,,,,
172439,2022-07-01 13,2022-07-01 17,TX,2,12,0,0,25000,2,48245;48361,29.85,-94.04,30.11,-93.79,,,,,,,
169325,2022-07-01 18,2022-07-02 05,NM,3,7,0,0,375000,3,35033;35047;35049,35.47,-105.89,36.03,-105.34,,,,,,,
172197,2022-07-01 18,2022-07-01 20,CO,1,1,0,0,0,1,08015,38.410000000000004,-106.14,38.529999999999994,-106.03,,,,,,,
169317,2022-07-01 19,2022-07-01 20,VA,1,1,0,0,0,1,51165,38.39,-79.17999999999999,38.5,-79.07000000000001,,,,,,,
172597,2022-07-01 21,2022-07-01 22,UT,1,1,0,0,0,1,49055,38.14,-111.2,38.25,-111.07000000000001,,,,,,,
169523,2022-07-01 22,2022-07-02 01,SD,2,2,0,0,1250000,2,46093;46103,44.050000000000004,-103.09,44.19,-102.97,,,,,,,
172673,2022-07-01 22,2022-07-02 02,AZ,3,7,0,0,500,1,04019,32.15,-111.22,32.36,-110.88,,,,,,,
171539,2022-07-02 02,2022-07-02 02,IL,1,1,0,0,0,1,17033,38.95,-87.97,39.059999999999995,-87.84,,,,,,,
169354,2022-07-02 21,2022-07-03 00,NM,1,2,0,0,300000,1,35033,35.85,-105.53,35.98,-105.33,,,,,,,
170511,2022-07-02 21,2022-07-02 22,KY,1,1,0,0,0,1,21107,37.25,-87.58,37.41,-87.47,,,,,,,
169392,2022-07-02 23,2022-07-04 02,MD,24,22,0,0,0,4,24005;24015;24031;24033,38.94,-77.19,39.71,-75.89,,,,,,,
172199,2022-07-02 23,2022-07-03 02,CO,3,3,0,0,0,1,08101,38.330000000000005,-104.74,38.459999999999994,-104.56,,,,,,,
172628,2022-07-03 01,2022-07-03 03,NC,3,3,0,0,0,1,37067,36.040000000000006,-80.36,36.209999999999994,-80.19,,,,,,,
169353,2022-07-03 02,2022-07-03 04,PA,1,0,0,0,0,1,42029,39.690000000000005,-76.11999999999999,39.809999999999995,-76.01,,,,,,,
169396,2022-07-03 04,2022-07-03 06,DC,2,2,0,0,0,1,11001,38.88,-77.1,39.019999999999996,-76.99000000000001,,,,,,,
171030,2022-07-03 12,2022-07-03 15,AR,1,1,0,0,1000,1,05003,33.24,-92.0,33.349999999999994,-91.87,,,,,,,
171964,2022-07-03 12,2022-07-03 15,AR,1,1,0,0,0,1,05011,33.24,-92.42,33.36,-92.3,,,,,,,
172159,2022-07-03 14,2022-07-03 20,AR,7,7,0,0,0,1,05139,33.13,-92.78,33.39,-92.37,,,,,,,
172838,2022-07-03 21,2022-07-04 18,WA,4,7,0,0,16000,2,53007;53065,47.3,-120.11,48.56,-118.12,,,,,,,
170029,2022-07-04 00,2022-07-04 03,MT,3,3,0,0,700000,1,30049,46.52,-112.1,46.65,-111.95,,,,,,,
172238,2022-07-04 01,2022-07-04 02,KS,1,1,0,0,200,1,20205,37.59,-95.78999999999999,37.699999999999996,-95.67,,,,,,,
172196,2022-07-04 02,2022-07-04 05,SD,1,1,0,0,0,1,46021,45.730000000000004,-100.22,45.839999999999996,-100.09,,,,,,,
170446,2022-07-04 04,2022-07-04 04,MT,1,1,0,0,0,1,30025,46.300000000000004,-104.35,46.43,-104.23,,,,,,,
171410,2022-07-04 05,2022-07-04 09,ND,1,0,0,0,500000,1,38089,46.81,-102.91,46.949999999999996,-102.78,,,,,,,
172001,2022-07-04 07,2022-07-04 20,MI,1,0,0,0,20000,1,26131,46.63,-89.44,46.739999999999995,-89.33,,,,,,,
171928,2022-07-04 15,2022-07-04 19,SC,9,9,0,0,32000,1,45051,33.58,-79.04,33.88,-78.62,,,,,,,
171328,2022-07-04 16,2022-07-04 16,NC,1,1,0,0,1000,1,37019,33.81,-78.05,33.919999999999995,-77.93,,,,,,,
171837,2022-07-04 19,2022-07-04 23,IL,3,3,0,0,0,1,17011,41.27,-89.49,41.419999999999995,-89.19,,,,,,,
171041,2022-07-04 20,2022-07-05 02,MS,2,1,0,0,7000,2,28067;28121,31.66,-89.99,32.28,-89.17,,,,,,,
169421,2022-07-04 21,2022-07-04 23,SC,1,4,0,0,100000,1,45079,33.95,-81.13,34.11,-80.96000000000001,,,,,,,
172674,2022-07-04 21,2022-07-05 00,AZ,1,0,0,0,5000,1,04003,31.82,-109.54,31.96,-109.39,,,,,,,
172894,2022-07-04 22,2022-07-05 02,WA,2,12,0,0,1050000,1,53047,48.55,-120.31,48.74,-119.78,,,,,,,
169439,2022-07-05 02,2022-07-05 04,NM,1,1,0,0,25000,1,35031,35.74,-108.86,35.849999999999994,-108.69,,,,,,,
171897,2022-07-05 16,2022-07-05 19,LA,1,1,0,0,0,1,22071,29.96,-90.17999999999999,30.080000000000002,-89.99000000000001,,,,,,,
171046,2022-07-05 19,2022-07-07 01,WV,2,2,0,0,500,2,54039;54099,37.93,-82.42,38.2,-81.43,,,,,,,
172644,2022-07-05 21,2022-07-06 00,KY,3,3,0,0,15000,2,21051;21173,37.15,-83.96,38.04,-83.78,,,,,,,
169443,2022-07-05 22,2022-07-05 23,NM,1,1,0,0,25000,1,35045,36.21,-107.78999999999999,36.33,-107.68,,,,,,,
172922,2022-07-05 22,2022-07-06 00,MN,2,2,0,0,0,2,27033;27133,43.64,-96.22,44.18,-95.44,,,,,,,
172381,2022-07-05 23,2022-07-06 01,AZ,1,1,0,0,0,1,04005,36.85,-111.49,37.01,-111.36,,,,,,,
172630,2022-07-05 23,2022-07-06 01,NC,2,2,0,0,10000,1,37067,35.970000000000006,-80.42999999999999,36.089999999999996,-80.25,,,,,,,
172747,2022-07-05 23,2022-07-06 00,SD,1,1,0,0,20000,1,46099,43.660000000000004,-96.56,43.779999999999994,-96.45,,,,,,,
170119,2022-07-06 01,2022-07-06 03,MN,1,5,0,0,300000,1,27047,43.5,-93.36,43.67,-93.2,,,,,,,
171270,2022-07-06 01,2022-07-06 04,WI,1,2,0,0,10000,1,55079,42.89,-88.03,43.01,-87.86,,,,,,,
172649,2022-07-06 01,2022-07-06 04,IN,2,7,0,0,25000,2,18003;18183,41.07,-85.35,41.24,-85.14,,,,,,,
171951,2022-07-06 02,2022-07-06 04,IA,1,1,0,0,185000,1,19043,43.03,-91.32,43.14,-91.18,,,,,,,
172497,2022-07-06 02,2022-07-06 02,GA,1,1,0,0,0,1,13075,31.09,-83.46,31.2,-83.34,,,,,,,
169731,2022-07-06 03,2022-07-06 07,IL,1,1,0,0,0,1,17111,42.150000000000006,-88.6,42.29,-88.49000000000001,,,,,,,
171835,2022-07-06 03,2022-07-06 05,IL,1,1,0,0,0,1,17085,42.34,-90.05,42.449999999999996,-89.95,,,,,,,
169467,2022-07-06 06,2022-07-06 06,SC,1,1,0,0,300000,1,45075,33.440000000000005,-80.92999999999999,33.55,-80.81,,,,,,,
170505,2022-07-06 07,2022-07-06 10,OH,3,4,0,0,30000,2,39049;39073,39.47,-83.03,39.99,-82.51,,,,,,,
172618,2022-07-07 00,2022-07-07 01,UT,1,1,0,0,35000,1,49015,39.06,-110.3,39.19,-110.18,,,,,,,
171509,2022-07-07 01,2022-07-07 17,NE,3,3,0,0,0,3,31041;31069;31161,41.53,-102.38,42.75,-99.35,,,,,,,
170916,2022-07-07 02,2022-07-07 04,MT,1,1,0,0,0,1,30065,46.47,-108.58,46.57,-108.45,,,,,,,
172200,2022-07-07 03,2022-07-07 05,CO,1,1,0,0,0,1,08089,37.93,-103.61,38.04,-103.5,,,,,,,
171614,2022-07-07 06,2022-07-07 06,NE,1,1,0,0,0,1,31013,42.03,-102.94,42.15,-102.81,,,,,,,
172860,2022-07-07 08,2022-07-07 09,MO,1,1,0,0,5000,1,29021,39.67,-94.84,39.849999999999994,-94.7,,,,,,,
172281,2022-07-07 17,2022-07-07 23,SD,2,0,0,0,0,2,46045;46049,44.99,-99.35,45.46,-99.12,,,,,,,
171581,2022-07-07 18,2022-07-07 22,IL,1,0,0,0,0,1,17029,39.43,-88.44,39.54,-88.33,,,,,,,
169592,2022-07-07 19,2022-07-07 21,NM,1,1,0,0,50000,1,35027,33.34,-105.69,33.449999999999996,-105.56,,,,,,,
170552,2022-07-07 19,2022-07-07 20,CO,1,2,0,0,15000,1,08069,40.39,-105.33,40.5,-105.2,,,,,,,
170514,2022-07-07 22,2022-07-07 23,KY,1,1,0,0,20000,1,21177,37.14,-87.13,37.269999999999996,-87.0,,,,,,,
172604,2022-07-07 22,2022-07-08 04,NC,2,2,0,0,15000,2,37051;37183,34.97,-78.99,35.79,-78.64,,,,,,,
172670,2022-07-07 22,2022-07-07 23,NE,1,1,0,0,25000,1,31051,42.39,-96.91,42.5,-96.79,,,,,,,
172671,2022-07-07 22,2022-07-07 23,IA,1,1,0,0,0,1,19193,42.45,-96.5,42.57,-96.39,,,,,,,
169603,2022-07-08 00,2022-07-08 01,SC,1,1,0,0,10000,1,45003,33.38,-81.97,33.5,-81.85000000000001,,,,,,,
172770,2022-07-08 00,2022-07-08 02,TX,1,1,0,0,0,1,48141,31.8,-106.5,31.93,-106.38000000000001,,,,,,,
171582,2022-07-08 11,2022-07-08 14,IL,2,2,0,0,0,2,17017;17167,39.77,-90.35,40.0,-89.65,,,,,,,
169610,2022-07-08 14,2022-07-08 15,IN,1,1,0,0,2000,1,18153,39.0,-87.56,39.19,-87.39,,,,,,,
172468,2022-07-08 17,2022-07-08 20,IA,2,2,0,0,0,2,19103;19139,41.38,-91.47,41.72,-91.07,,,,,,,
171507,2022-07-08 20,2022-07-08 21,KY,1,1,0,0,0,1,21207,37.050000000000004,-85.1,37.16,-84.98,,,,,,,
171583,2022-07-08 20,2022-07-08 23,IL,2,2,0,0,0,1,17095,40.85,-90.39,41.019999999999996,-90.27,,,,,,,
171047,2022-07-08 21,2022-07-08 23,WV,2,3,0,0,3500,2,54039;54079,38.330000000000005,-81.78,38.519999999999996,-81.52,,,,,,,
172567,2022-07-09 00,2022-07-09 00,TX,1,1,0,0,0,1,48375,35.13,-102.06,35.25,-101.95,,,,,,,
169593,2022-07-09 01,2022-07-09 04,NM,1,1,0,0,25000,1,35047,35.540000000000006,-105.46,35.68,-105.34,,,,,,,
169751,2022-07-09 02,2022-07-09 07,VA,4,6,0,0,0,2,51003;51059,38.01,-78.52,38.85,-77.23,,,,,,,
169752,2022-07-09 04,2022-07-09 13,MD,9,10,0,0,0,2,24031;24037,38.26,-77.21,39.02,-76.65,,,,,,,
170705,2022-07-09 05,2022-07-09 07,KY,1,0,0,0,4000,1,21107,37.190000000000005,-87.61,37.33,-87.47,,,,,,,
169753,2022-07-09 06,2022-07-09 07,DC,4,1,0,0,0,1,11001,38.830000000000005,-77.14,39.029999999999994,-76.96000000000001,,,,,,,
172631,2022-07-09 13,2022-07-09 18,VA,9,9,0,0,0,6,51073;51103;51115;51133;51159;51193,37.41,-76.69,38.15,-76.31,,,,,,,
172009,2022-07-09 16,2022-07-10 01,AL,2,3,0,0,0,2,01017;01073,32.88,-86.98,33.55,-85.19,,,,,,,
172310,2022-07-09 20,2022-07-10 01,AL,2,2,0,0,0,1,01097,30.61,-88.13,30.740000000000002,-88.0,,,,,,,
172601,2022-07-09 22,2022-07-10 04,NC,7,8,0,1,151500,4,37051;37063;37135;37183,35.04,-79.03,36.01,-78.42,,,,,,,
172786,2022-07-10 02,2022-07-10 04,TN,2,3,0,0,0,2,47013;47025,36.35,-84.16,36.46,-83.57,,,,,,,
169902,2022-07-10 03,2022-07-10 05,KY,2,2,0,0,0,1,21013,36.59,-83.72,36.709999999999994,-83.57000000000001,,,,,,,
172792,2022-07-10 03,2022-07-10 04,VA,1,1,0,0,0,1,51169,36.540000000000006,-82.71,36.69,-82.57000000000001,,,,,,,
169601,2022-07-10 19,2022-07-10 19,CO,1,3,0,0,1000,1,08091,38.120000000000005,-107.83,38.23,-107.72,,,,,,,
172779,2022-07-10 22,2022-07-11 01,FL,1,1,0,0,0,1,12033,30.37,-87.28999999999999,30.5,-87.12,,,,,,,
169596,2022-07-11 20,2022-07-12 01,NM,2,4,0,0,100000,2,35007;35033,36.06,-105.38,36.33,-104.45,,,,,,,
172495,2022-07-11 20,2022-07-15 12,FL,4,4,0,0,0,3,12005;12013;12063,30.17,-85.65,30.77,-85.14,,,,,,,
172496,2022-07-11 21,2022-07-11 23,GA,3,3,0,0,0,2,13131;13205,30.95,-84.26,31.15,-84.13,,,,,,,
172210,2022-07-11 22,2022-07-12 01,CO,2,2,0,0,0,2,08043;08055,37.4,-105.75,38.33,-105.07,,,,,,,
169629,2022-07-12 16,2022-07-12 22,AL,1,1,0,0,0,1,01089,34.82,-86.7,34.94,-86.59,,,,,,,
171050,2022-07-12 20,2022-07-13 04,WV,6,12,0,0,1005950,4,54039;54047;54079;54081,37.2,-81.98,38.47,-81.16,,,,,,,
171898,2022-07-12 22,2022-07-12 22,LA,1,1,0,0,30000,1,22103,30.24,-89.86999999999999,30.36,-89.73,,,,,,,
169600,2022-07-12 23,2022-07-13 04,NM,3,4,0,0,200000,2,35033;35047,35.77,-105.36,36.01,-105.25,,,,,,,
169725,2022-07-13 01,2022-07-13 06,VA,3,2,0,0,115000,1,51185,37.06,-81.8,37.18,-81.35,,,,,,,
171255,2022-07-13 01,2022-07-13 04,VA,1,2,0,1,1800000,1,51027,37.27,-82.06,37.39,-81.95,,,,,,,
172986,2022-07-13 02,2022-07-13 05,TN,4,4,0,0,0,4,47003;47055;47099;47117,35.25,-87.34,35.67,-86.58,,,,,,,
172556,2022-07-13 03,2022-07-13 04,TN,1,2,0,0,250000,1,47155,35.7,-83.49,35.839999999999996,-83.37,,,,,,,
172187,2022-07-13 15,2022-07-13 19,OK,1,1,0,0,0,1,40153,36.410000000000004,-99.46,36.519999999999996,-99.29,,,,,,,
172897,2022-07-13 23,2022-07-14 02,MS,1,1,0,0,0,1,28153,31.61,-88.7,31.720000000000002,-88.58,,,,,,,
172599,2022-07-14 00,2022-07-14 03,NC,5,5,0,0,0,2,37063;37135,35.85,-79.06,36.0,-78.96,,,,,,,
171575,2022-07-14 04,2022-07-14 06,AZ,1,1,0,0,0,1,04013,33.330000000000005,-111.81,33.44,-111.7,,,,,,,
172383,2022-07-14 18,2022-07-14 22,AZ,3,4,0,0,50000,2,04005;04025,34.53,-112.43,35.29,-111.51,,,,,,,
172621,2022-07-14 20,2022-07-14 21,UT,1,1,0,0,0,1,49017,37.71,-111.74,37.83,-111.61,,,,,,,
172886,2022-07-14 22,2022-07-15 05,AZ,6,6,0,0,6000,1,04015,34.73,-114.18,35.74,-113.55,,,,,,,
171746,2022-07-15 00,2022-07-15 04,SC,2,3,0,0,45000,2,45019;45035,32.870000000000005,-80.23,33.0,-80.05,,,,,,,
173025,2022-07-15 01,2022-07-15 03,NC,3,3,0,0,50000,1,37147,35.510000000000005,-77.44,35.669999999999995,-77.3,,,,,,,
170122,2022-07-15 09,2022-07-15 12,WI,1,1,0,0,0,1,55017,44.89,-90.99,45.029999999999994,-90.88000000000001,,,,,,,
170204,2022-07-15 10,2022-07-15 12,WI,1,1,0,0,0,1,55141,44.53,-90.36,44.66,-90.25,,,,,,,
171997,2022-07-15 10,2022-07-15 12,WI,1,3,0,0,128000,1,55019,44.52,-90.36999999999999,44.69,-90.26,,,,,,,
172592,2022-07-15 10,2022-07-15 23,NC,9,9,0,0,85000,2,37051;37183,35.15,-78.79,35.92,-78.65,,,,,,,
171332,2022-07-15 13,2022-07-15 13,NC,2,2,0,0,2000,1,37019,33.81,-78.09,33.959999999999994,-77.97,,,,,,,
173026,2022-07-15 13,2022-07-15 14,NC,1,1,0,0,0,1,37137,35.03,-76.78,35.15,-76.65,,,,,,,
172667,2022-07-15 14,2022-07-15 14,TX,1,1,0,0,0,1,48469,28.81,-97.1,28.92,-96.97,,,,,,,
172130,2022-07-15 15,2022-07-15 17,IA,1,1,0,0,410000,1,19043,42.99,-91.46,43.129999999999995,-91.33,,,,,,,
172660,2022-07-15 19,2022-07-15 23,VA,4,5,0,0,0,3,51095;51199;51730,37.17,-77.41,37.29,-76.53,,,,,,,
169843,2022-07-15 23,2022-07-16 01,CO,1,3,2,0,350000,1,08069,40.43,-105.39,40.58,-105.28,,,,,,,
169975,2022-07-16 00,2022-07-16 00,CO,6,4,0,0,6000,1,08077,38.970000000000006,-108.67999999999999,39.14,-108.5,,,,,,,
171129,2022-07-16 01,2022-07-16 01,NV,1,1,0,0,0,1,32021,38.480000000000004,-118.49,38.61,-118.38000000000001,,,,,,,
172458,2022-07-16 01,2022-07-16 03,AZ,1,2,0,0,0,1,04005,35.25,-111.64,35.41,-111.51,,,,,,,
171130,2022-07-16 05,2022-07-16 05,CA,1,1,0,0,0,1,06051,37.61,-118.52,37.8,-118.36,,,,,,,
172757,2022-07-16 18,2022-07-16 19,NJ,1,1,0,0,0,1,34003,40.78,-74.14,40.9,-74.03,,,,,,,
169876,2022-07-16 19,2022-07-16 21,VA,1,1,0,0,0,1,51011,37.260000000000005,-78.82,37.37,-78.71000000000001,,,,,,,
172434,2022-07-16 20,2022-07-16 21,NC,1,1,0,0,0,1,37081,35.980000000000004,-80.00999999999999,36.099999999999994,-79.9,,,,,,,
170405,2022-07-16 22,2022-07-17 01,MD,5,3,0,0,0,1,24003,38.92,-76.7,39.03,-76.57,,,,,,,
172814,2022-07-16 22,2022-07-17 01,ND,1,1,0,0,0,1,38073,46.31,-97.69,46.419999999999995,-97.57000000000001,,,,,,,
172696,2022-07-16 23,2022-07-17 02,MD,5,5,0,0,0,1,24045,38.31,-75.63,38.449999999999996,-75.51,,,,,,,
170406,2022-07-17 00,2022-07-17 02,VA,2,2,0,0,0,1,51510,38.75,-77.11,38.87,-76.98,,,,,,,
169893,2022-07-17 08,2022-07-17 10,OH,1,1,0,0,50000,1,39081,40.31,-80.73,40.44,-80.55,,,,,,,
171796,2022-07-17 11,2022-07-17 12,IL,1,1,0,0,0,1,17121,38.550000000000004,-89.19,38.739999999999995,-89.08,,,,,,,
171812,2022-07-17 12,2022-07-17 15,IL,1,1,0,0,0,1,17049,39.07,-88.6,39.18,-88.49000000000001,,,,,,,
170185,2022-07-17 20,2022-07-17 23,IN,2,3,0,0,30000,2,18035;18095,39.97,-85.79,40.2,-85.42,,,,,,,
171190,2022-07-17 23,2022-07-18 17,WV,3,5,0,0,1250,3,54011;54079;54099,38.32,-82.58,38.47,-81.91,,,,,,,
171304,2022-07-18 00,2022-07-18 02,KY,1,1,0,0,0,1,21195,37.330000000000005,-82.31,37.44,-82.2,,,,,,,
172459,2022-07-18 00,2022-07-18 02,AZ,1,1,0,0,0,1,04025,34.45,-111.89,34.58,-111.75,,,,,,,
172758,2022-07-18 18,2022-07-18 21,NJ,14,15,0,0,0,2,34003;34031,40.800000000000004,-74.14,40.98,-73.97,,,,,,,
172759,2022-07-18 18,2022-07-18 21,NY,9,9,0,0,0,4,36005;36061;36103;36119,40.85,-73.94,41.12,-72.35,,,,,,,
172627,2022-07-18 20,2022-07-18 23,UT,1,2,0,0,0,1,49055,38.14,-111.3,38.26,-111.13000000000001,,,,,,,
169945,2022-07-18 21,2022-07-18 21,SC,1,2,0,0,5100,1,45079,33.93,-81.08,34.04,-80.97,,,,,,,
172760,2022-07-18 21,2022-07-18 22,CT,2,2,0,0,0,1,09001,40.96,-73.66,41.099999999999994,-73.53,,,,,,,
172888,2022-07-18 22,2022-07-19 01,CA,2,2,0,0,11000,1,06071,34.830000000000005,-117.11,34.97,-116.77,,,,,,,
172460,2022-07-20 00,2022-07-20 04,AZ,2,3,0,0,0,1,04007,34.220000000000006,-111.41,34.37,-111.01,,,,,,,
172943,2022-07-20 00,2022-07-20 03,NC,1,1,0,0,500,1,37179,35.080000000000005,-80.69,35.19,-80.58,,,,,,,
171904,2022-07-20 22,2022-07-21 01,LA,1,1,0,0,0,1,22071,29.91,-90.17,30.04,-90.05,,,,,,,
170067,2022-07-20 23,2022-07-21 01,NM,2,2,0,0,150000,2,35027;35033,33.31,-105.65,36.0,-105.33,,,,,,,
172503,2022-07-21 00,2022-07-21 02,AZ,1,2,0,0,0,1,04025,34.57,-112.36999999999999,34.68,-112.22,,,,,,,
172787,2022-07-21 02,2022-07-21 11,TN,7,7,0,0,1000,2,47001;47093,35.96,-84.21,36.12,-83.93,,,,,,,
172791,2022-07-21 04,2022-07-21 09,NC,3,3,0,0,1000000,1,37039,35.080000000000005,-84.03999999999999,35.26,-83.88000000000001,,,,,,,
172367,2022-07-21 07,2022-07-21 10,KY,3,3,0,0,0,2,21009;21057,36.79,-85.95,37.03,-85.32,,,,,,,
172987,2022-07-21 09,2022-07-21 09,TN,1,1,0,0,10000,1,47141,36.11,-85.57,36.22,-85.46000000000001,,,,,,,
170069,2022-07-21 19,2022-07-22 00,NM,2,6,3,0,2500000,2,35033;35047,35.66,-105.53,36.07,-105.37,,,,,,,
172762,2022-07-21 19,2022-07-21 19,NY,1,1,0,0,0,1,36059,40.720000000000006,-73.53,40.839999999999996,-73.41,,,,,,,
172236,2022-07-21 22,2022-07-22 00,AL,1,2,0,0,0,1,01073,33.400000000000006,-87.05,33.599999999999994,-86.94,,,,,,,
172419,2022-07-22 01,2022-07-22 02,AZ,2,2,0,0,0,1,04007,33.300000000000004,-110.83,33.44,-110.71000000000001,,,,,,,
171906,2022-07-22 11,2022-07-22 14,LA,5,5,0,0,0,1,22033,30.42,-91.2,30.53,-90.99,,,,,,,
171127,2022-07-22 18,2022-07-22 19,MS,1,2,0,0,2000,1,28031,31.52,-89.69,31.68,-89.54,,,,,,,
171333,2022-07-22 21,2022-07-22 21,SC,2,2,0,0,15000,1,45051,33.77,-78.74,33.89,-78.60000000000001,,,,,,,
171344,2022-07-23 05,2022-07-23 10,NE,1,0,0,0,5000,1,31019,40.91,-99.19,41.05,-98.99,,,,,,,
170430,2022-07-23 08,2022-07-23 13,IL,1,5,0,0,0,1,17097,42.410000000000004,-87.95,42.529999999999994,-87.8,,,,,,,
171816,2022-07-23 21,2022-07-23 22,IL,1,1,0,0,0,1,17113,40.52,-88.67999999999999,40.629999999999995,-88.55,,,,,,,
172612,2022-07-23 22,2022-07-24 03,AZ,3,8,0,0,250000,1,04005,34.86,-111.77,35.28,-111.5,,,,,,,
170128,2022-07-24 00,2022-07-24 09,NM,2,2,0,0,150000,1,35033,35.93,-105.5,36.099999999999994,-105.34,,,,,,,
170111,2022-07-24 01,2022-07-24 02,CO,1,1,0,0,15000,1,08049,40.1,-106.09,40.269999999999996,-105.94,,,,,,,
171590,2022-07-24 05,2022-07-24 07,WI,1,2,0,0,5000,1,55079,43.1,-88.05,43.239999999999995,-87.94,,,,,,,
172795,2022-07-24 05,2022-07-24 06,TN,1,1,0,0,0,1,47155,35.67,-83.7,35.779999999999994,-83.58,,,,,,,
172214,2022-07-24 07,2022-07-24 08,MN,1,1,0,0,908000,1,27099,43.730000000000004,-92.88,43.87,-92.75,,,,,,,
172445,2022-07-24 16,2022-07-24 17,AZ,1,2,0,0,0,1,04013,32.940000000000005,-112.44,33.11,-112.25,,,,,,,
172686,2022-07-24 19,2022-07-25 02,AZ,7,5,0,0,55000,3,04003;04011;04019,31.45,-112.81,33.06,-109.29,,,,,,,
170126,2022-07-24 21,2022-07-25 01,CO,2,7,0,0,50000,2,08069;08087,40.26,-105.46,40.48,-103.82,,,,,,,
172613,2022-07-24 21,2022-07-25 09,AZ,5,5,0,0,0,2,04005;04017,34.68,-111.55,36.94,-110.0,,,,,,,
172773,2022-07-24 22,2022-07-25 00,NM,1,1,0,0,0,1,35035,32.88,-105.99,32.989999999999995,-105.85000000000001,,,,,,,
170187,2022-07-25 01,2022-07-25 04,IN,1,6,0,0,100000,1,18083,38.45,-87.79,38.68,-87.55,,,,,,,
171548,2022-07-25 01,2022-07-25 03,MT,3,3,0,0,0,1,30111,45.730000000000004,-108.59,45.86,-108.44,,,,,,,
172498,2022-07-25 01,2022-07-25 03,GA,5,5,0,0,0,1,13095,31.5,-84.27,31.650000000000002,-84.10000000000001,,,,,,,
172910,2022-07-25 01,2022-07-28 01,AZ,22,41,0,0,57000,1,04015,34.47,-114.63,36.99,-112.98,,,,,,,
171824,2022-07-25 04,2022-07-25 05,IL,1,1,0,0,0,1,17101,38.760000000000005,-87.59,38.87,-87.47,,,,,,,
171945,2022-07-25 06,2022-07-25 08,IN,1,1,0,0,0,1,18037,38.25,-87.00999999999999,38.36,-86.9,,,,,,,
172152,2022-07-25 10,2022-07-25 11,PA,2,2,0,0,0,1,42003,40.43,-80.22,40.57,-79.99,,,,,,,
172447,2022-07-25 15,2022-07-26 08,AZ,2,2,0,0,0,1,04013,33.21,-112.52,33.86,-112.19,,,,,,,
172796,2022-07-25 17,2022-07-26 03,TN,3,3,0,0,0,2,47059;47145,35.86,-84.64,36.22,-82.69,,,,,,,
170260,2022-07-25 19,2022-07-25 23,NM,5,4,0,0,165000,4,35027;35031;35053;35057,33.35,-108.59,35.53,-105.42,,,,,,,
172761,2022-07-25 19,2022-07-26 04,AZ,5,4,0,0,0,3,04005;04017;04025,34.39,-112.69,36.16,-110.01,,,,,,,
172912,2022-07-25 21,2022-07-26 00,NV,4,5,0,0,7000,1,32003,36.01,-115.25,36.32,-114.9,,,,,,,
170403,2022-07-25 22,2022-07-26 00,MD,4,1,0,0,0,1,24037,38.23,-76.61,38.34,-76.43,,,,,,,
172632,2022-07-25 22,2022-07-26 00,UT,2,3,0,0,1000,1,49053,37.0,-113.44,37.25,-112.95,,,,,,,
170191,2022-07-26 00,2022-07-26 01,NJ,1,1,0,0,0,1,34001,39.38,-74.67,39.489999999999995,-74.55,,,,,,,
172911,2022-07-26 00,2022-07-26 02,CA,2,2,0,0,4000,1,06071,34.13,-116.42,34.93,-114.77,,,,,,,
172018,2022-07-26 06,2022-07-26 17,MO,7,37,2,0,145075000,7,29007;29113;29139;29183;29189;29219;29510,38.53,-92.11,39.23,-90.18,,,,,,,
172019,2022-07-26 10,2022-07-26 15,IL,4,6,0,0,10065000,4,17005;17117;17163;17189,38.26,-90.26,39.1,-89.14,,,,,,,
171201,2022-07-26 14,2022-07-27 22,WV,8,21,0,0,1506250,4,54019;54047;54059;54109,37.52,-82.23,38.12,-80.87,,,,,,,
171636,2022-07-26 14,2022-07-26 19,KY,10,10,0,0,0,3,21071;21153;21195,37.5,-83.03,37.79,-82.06,,,,,,,
